Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"395937290245",Daf 1404876 mirror bracket upper,,,"1","FIXED_PRICE","GBP",99.99,,,99.99,"0","","","Nov-25-24 03:34:42 PST","Jul-25-26 03:34:42 PDT","Mirrors","184808","","","New","","","","","","UK","","",""
"395941055916",FOB WATCH PAEDIATRIC NURSE SAFETY SILICONE ELDERLY NO SHARP PIN VET VETERINARY,Colour=Pink;Red,,"5","FIXED_PRICE","GBP",8.99,,,8.99,"0","2","","Nov-26-24 05:24:04 PST","Jul-26-26 05:24:04 PDT","Pocket Watches","3937","","","New without box or papers","","","","","","UK","","",""
"395941055916",FOB WATCH PAEDIATRIC NURSE SAFETY SILICONE ELDERLY NO SHARP PIN VET VETERINARY,Colour=Pink,,"4","FIXED_PRICE","GBP",8.99,,,,"0",,,"Nov-26-24 05:24:04 PST","Jul-26-26 05:24:04 PDT","Pocket Watches","3937","","","New without box or papers",,,,,"","UK","","",""
"395941055916",FOB WATCH PAEDIATRIC NURSE SAFETY SILICONE ELDERLY NO SHARP PIN VET VETERINARY,Colour=Red,,"1","FIXED_PRICE","GBP",8.99,,,,"0",,,"Nov-26-24 05:24:04 PST","Jul-26-26 05:24:04 PDT","Pocket Watches","3937","","","New without box or papers",,,,,"","UK","","",""
"395954694931",GENUINE DAF 1402858 STRAIGHT COUPLING LINK,,,"1","FIXED_PRICE","GBP",12.5,,,12.5,"0","","","Nov-30-24 02:32:18 PST","Jul-30-26 02:32:18 PDT","Other Lorry/Truck Parts","184670","","","New","","","","","","UK","","",""
"395954700328",DAF 1402391 HOSE,,,"1","FIXED_PRICE","GBP",15.0,,,15.0,"0","","","Nov-30-24 02:39:32 PST","Jul-30-26 02:39:32 PDT","Hoses, Lines & Pipes","173950","","","New","","","","","","UK","","",""
"395954714283","Winnard WL029 WEAR LEADS OEM EQUIVALENT: 0906695, 659742-4, 659742/4, 906695",,,"1","FIXED_PRICE","GBP",23.0,,,23.0,"0","","","Nov-30-24 02:54:21 PST","Jul-30-26 02:54:21 PDT","Brake Pad Wear Sensors","174020","","","New","","","","","","UK","","",""
"395954831748","WINNARD WA233 FITTING KITS OEM EQUIV: 	8124735, 93161757 IVECO, FORD, NISSAN",,,"1","FIXED_PRICE","GBP",12.5,,,12.5,"0","","","Nov-30-24 03:33:53 PST","Jul-30-26 03:33:53 PDT","Other Lorry/Truck Parts","184670","","","New","","","","","","UK","","5055677304680",""
"395954851307",GEARBOX BALL JOINT 0031628799 190422,,,"1","FIXED_PRICE","GBP",12.9,,,12.9,"0","","","Nov-30-24 03:51:15 PST","Jul-30-26 03:51:15 PDT","Ball Joints","184895","","","New other (see details)","","","","","","UK","","",""
"395954857879",ANTI ROLL BAR BUSH REAR UPPER DFSB0068 Fits Daf CF / LF (EQUIVALANT: DAF 140258),,,"1","FIXED_PRICE","GBP",11.49,,,11.49,"0","","","Nov-30-24 03:57:58 PST","Jul-30-26 03:57:58 PDT","Other Car Parts & Accessories","9886","","","New","","","","","","UK","","",""
"395958392567",DAF FBU9295 HEXAGON HEXAGONAL SCREW,,,"1","FIXED_PRICE","GBP",9.79,,,9.79,"0","","","Dec-01-24 04:43:06 PST","Aug-01-26 04:43:06 PDT","Other Lorry/Truck Parts","184670","","","New","","","","","","UK","","",""
"395961053576",Mahle LA307 Car Cabin Filter Fits MERCEDES-BENZ SPRINTER 06 - VW GRAFTER 04 ON,,,"1","FIXED_PRICE","GBP",9.99,,,9.99,"0","","","Dec-02-24 03:29:14 PST","Aug-02-26 03:29:14 PDT","Pollen Filters","61117","","","New other (see details)","","","","","249413202","UK","","",""
"396007107660",Dolmar 309 Disc Saw Cutter Stone Metal Concrete Disk Circular Cut Off,,,"1","FIXED_PRICE","GBP",145.0,,,145.0,"0","9","0","Dec-13-24 14:09:32 PST","Aug-13-26 14:09:32 PDT","Saws","42296","","","Used","","","","","","UK","","",""
"396011313630",Eureka E36 Industrial Commercial Scrubber / Drier Cleaner Floor Cleaner Polisher,,,"1","FIXED_PRICE","GBP",490.0,,,490.0,"0","6","0","Dec-14-24 14:40:42 PST","Aug-14-26 14:40:42 PDT","Corded Scrubbers & Buffers","46535","","","Used","","","","","","UK","","",""
"396011331602",CV RELEASE BEARING NHD3633 DAF MERCEDEZ,,,"1","FIXED_PRICE","GBP",99.99,,,99.99,"0","","","Dec-14-24 14:58:56 PST","Aug-14-26 14:58:56 PDT","Other Lorry/Truck Parts","184670","","","New other (see details)","","","","","","UK","","",""
"396022979575",WARMTHRU GLOVE GLOVES OUTER MOTORBIKE BIKE SKIING ETC,,,"2","FIXED_PRICE","GBP",12.99,,,12.99,"0","","","Dec-17-24 12:34:24 PST","Aug-17-26 12:34:24 PDT","Gloves","177116","","","New with tags","","","","","","UK","","",""
"396023343113",GPS / GPRS / GSM TRACKER KIDS CHILD DEMENTIA CARS PETS VOICE surveillance,,,"1","FIXED_PRICE","GBP",24.99,,,24.99,"0","1","0","Dec-17-24 15:08:03 PST","Aug-17-26 15:08:03 PDT","Car Tracking Systems","173713","","","New other (see details)","","","","","","UK","","",""
"396100147542","BRIGADE BACKEYE BE-870LM 7"" MONITOR",,,"1","FIXED_PRICE","GBP",100.0,,,100.0,"0","6","0","Jan-07-25 01:40:56 PST","Aug-07-26 01:40:56 PDT","Parking Cameras","174593","","","Used","","","","","","UK","","",""
"396171749983",EASI FLO LINE MARKER X2 BACK WHEELS,,,"1","FIXED_PRICE","GBP",24.99,,,24.99,"0","","","Feb-03-25 12:35:49 PST","Aug-03-26 12:35:49 PDT","Other Home Plumbing & Fixtures","3191","","","Used","","","","","","UK","","",""
"396179304889",VOLKSWAGEN VW CADDY TRANSPORTER TOURAN RADIO STEREO 7E0035156A With HOUSING,,,"1","FIXED_PRICE","GBP",27.0,,,27.0,"0","0","","Feb-05-25 23:19:24 PST","Aug-05-26 23:19:24 PDT","Car Stereos & Head Units","174119","","","Used","","","","","","UK","","",""
"396206121719",BLOOMFIELD COMMERCIAL COFFEE SATELLITE MACHINE HIGH VOL BREWER SATELLITE SERVERS,,,"1","FIXED_PRICE","GBP",210.0,,,210.0,"0","0","","Feb-12-25 23:00:03 PST","Aug-12-26 23:00:03 PDT","Pod & Capsule Coffee Machines","156775","","","Used","","","","","","UK","","",""
"396214193180",HP DesignJet 500 (42-inch) Large Format Inkjet Printer Roll Used C7770F  AO,,,"1","FIXED_PRICE","GBP",399.99,,,399.99,"0","19","0","Feb-15-25 11:18:26 PST","Aug-15-26 11:18:26 PDT","Printers","1245","","","Used","","","","","92343256","UK","","0725184439704",""
"396250012985",HYDROSCAND KAPPAFLEX 2K CO 13MM 5000PSI 34.5MPa  -50 to 100 Degrees C Hose Tube,,,"4","FIXED_PRICE","GBP",25.0,,,25.0,"1","1","0","Feb-26-25 09:10:47 PST","Jul-26-26 09:10:47 PDT","Other Hydraulics & Pneumatics","48718","","","New other (see details)","","","","","","UK","","",""
"396261799873",LANCER ICE COOLED DROP IN DRINKS DISPENSER MODEL: 2306 6 VALVE,,,"1","FIXED_PRICE","GBP",150.0,,,150.0,"0","1","","Mar-01-25 06:38:39 PST","Aug-01-26 06:38:39 PDT","Other Restaurant & Food Service","1271","","","For parts or not working","","","","","","UK","","",""
"396262003505",Pramac P6000 diesel 6Kva Generator 240 / 110 Dual Voltage Spares & Repairs,,,"1","FIXED_PRICE","GBP",400.0,,,400.0,"0","89","0","Mar-01-25 07:44:42 PST","Aug-01-26 07:44:42 PDT","Generators","46412","","","For parts or not working","","","","","","UK","","",""
"396344109911",529T DEI Window Roll-Up Down Module Car Alarm Viper Clifford Python,,,"2","FIXED_PRICE","GBP",39.99,,,39.99,"2","12","0","Mar-21-25 07:07:59 PDT","Aug-21-26 06:07:59 PDT","Window Motors & Regulators","33706","","","New","","","","","","UK","","",""
"396344252029",LUCAS 164SA SWITCH AMP653 WINDSREEN WINDSHIELD WIPER STALK DAF,,,"0","FIXED_PRICE","GBP",95.0,,,95.0,"1","1","0","Mar-21-25 08:01:19 PDT","Aug-21-26 07:01:19 PDT","Other Lorry/Truck Parts","184670","","","New other (see details)","","","","","","UK","","",""
"396380384543","Circular Saw  - WORX WX150CSL 185 mm/1500W, 240V, Laser.",,,"1","FIXED_PRICE","GBP",27.0,,,27.0,"0","8","0","Mar-30-25 04:05:25 PDT","Jul-30-26 04:05:25 PDT","Circular Saws","71307","","","Used","","","","","","UK","","",""
"396398027228",GENUINE DAF 1704114 STRAIGHT COUPLING,,,"1","FIXED_PRICE","GBP",19.99,,,19.99,"0","","","Apr-03-25 08:24:12 PDT","Aug-03-26 08:24:12 PDT","Other Lorry/Truck Parts","184670","","","New","","","","","","UK","","",""
"396402057674",FRAUENTHAL AUTOMTIVE TYPE A BRD177 BUBBLE TANK 0.2L,,,"1","FIXED_PRICE","GBP",110.0,,,110.0,"0","","","Apr-04-25 09:03:11 PDT","Aug-04-26 09:03:11 PDT","Other Car Parts & Accessories","9886","","","New other (see details)","","","","","","UK","","",""
"396424355766",HILTI VC 40-UM 110v 40L 'M CLASS' WET & DRY UNIVERSAL VACUUM / DUST EXTRACTOR,,,"1","FIXED_PRICE","GBP",130.0,,,130.0,"1","6","0","Apr-08-25 07:37:36 PDT","Aug-08-26 07:37:36 PDT","Dust Extractors","116670","","","Used","","","","","","UK","","",""
"396428884817",Alpine Car Navi NVE-N055PV Car Navigation System CD Bentley Arnage,,,"1","FIXED_PRICE","GBP",45.0,,,45.0,"0","1","0","Apr-09-25 06:02:02 PDT","Aug-09-26 06:02:02 PDT","Built-in Sat Nav","38776","","","Used","","","","","","UK","","",""
"396428888529",BLACK & DECKER GL4525 STRIMMER ELECTRIC 450W 7300 /MIN,,,"1","FIXED_PRICE","GBP",20.0,,,20.0,"0","0","0","Apr-09-25 06:02:41 PDT","Aug-09-26 06:02:41 PDT","Strimmer Parts","71278","","","Used","","","","","","UK","","",""
"396436834303",HUSQVARNA NARDI EXTREME 3T VACCUM PUMP VP200 110V,,,"1","FIXED_PRICE","GBP",199.0,,,199.0,"0","5","0","Apr-10-25 04:30:49 PDT","Aug-10-26 04:30:49 PDT","Other Hand Tools","303","","","Used","","","","","","UK","","",""
"396483489739",TASKMASTER MOBILE FUEL RETRIEVER RETRIEVAL PUMP,,,"1","FIXED_PRICE","GBP",129.99,,,129.99,"0","","","Apr-16-25 12:20:47 PDT","Aug-16-26 12:20:47 PDT","Fluid Extractor Pumps","179508","","","Used","","","","","","UK","","",""
"396489493861",TELLARINI ECC 12/20 SELF PRIMING LIQUID TRANSFER PUMP 23L/MIN 12V DC POWER,,,"1","FIXED_PRICE","GBP",149.99,,,149.99,"0","1","0","Apr-17-25 10:18:56 PDT","Aug-17-26 10:18:56 PDT","Coolant Pumps","184070","","","Used","","","","","","UK","","",""
"396492963873",NCR ELECTRONIC CASH DRAWER WITH POS CONNECTION Model: 2167-3000-9090 SMALL EPOS,,,"2","FIXED_PRICE","GBP",17.0,,,17.0,"0","2","0","Apr-18-25 00:17:02 PDT","Aug-18-26 00:17:02 PDT","Cash Registers & Supplies","11891","","","Used","","","","","","UK","","",""
"396493903098",FELCO ROTOLIFT 3T  TON TONNE BLOCK TACKLE CHAIN PULLEY 5.7M CHAIN MANUAL 3000KG,,,"1","FIXED_PRICE","GBP",140.0,,,140.0,"0","2","0","Apr-18-25 03:15:20 PDT","Aug-18-26 03:15:20 PDT","Other Cranes & Hoists","184199","","","Used","","","","","","UK","","",""
"396502217165","COMPENENT MODEL: 551T VALET START SYSTEM FOR AUTOMATIC, FUEL INJECTED PETROL",,,"1","FIXED_PRICE","GBP",55.0,,,55.0,"0","","","Apr-19-25 04:51:45 PDT","Aug-19-26 04:51:45 PDT","Other Interior Parts & Accessories","9887","","","New other (see details)","","","","","","UK","","",""
"396502484014",LEITZ 3 USB PORTS POWER CHARGER FOR ALL MOBILE DEVICES UNIVERSAL,,,"1","FIXED_PRICE","GBP",14.99,,,14.99,"0","","","Apr-19-25 05:45:00 PDT","Aug-19-26 05:45:00 PDT","Chargers & Docks","123417","","","New","","","","","","UK","","",""
"396521784637",GARDENA SEED FERTILISER SALT GRIT SPREADER GARDEN LAWN,,,"1","FIXED_PRICE","GBP",39.99,,,39.99,"0","4","0","Apr-23-25 01:49:27 PDT","Aug-23-26 01:49:27 PDT","Seeders & Spreaders","118869","","","Used","","","","","","UK","","",""
"396530011257",ELARA 160 DELTA PLUS FALL ARREST HARNESS SET 2M 12MM SIZE S / M / L,,,"1","FIXED_PRICE","GBP",24.99,,,24.99,"0","0","","Apr-24-25 22:51:01 PDT","Aug-24-26 22:51:01 PDT","Other Personal Protective Equipment","11900","","","Used","","","","","","UK","","3295249181406",""
"396551235277",HILTI RECIPROCATING SAW 110V WSR900PE WITH CASE,,,"1","FIXED_PRICE","GBP",40.0,,,40.0,"0","1","","Apr-29-25 23:33:56 PDT","Jul-29-26 23:33:56 PDT","Reciprocating Saws","20788","","","Used","","","","","","UK","","",""
"396551942052",RADIODECTION RD433HCTX-2 HIGH POWER MULTI FREQUENCY TRANSMITTER UTILITY SURVEYS,,,"1","FIXED_PRICE","GBP",220.0,,,220.0,"0","","","Apr-30-25 04:50:11 PDT","Jul-30-26 04:50:11 PDT","Cable & Pipe Locators","181975","","","Used","","","","","","UK","","",""
"396563642171",PROBST 400KG VACUUM LIFT STONE MAGNET BARE UNIT NO BATTERY OR PLATE,,,"1","FIXED_PRICE","GBP",199.0,,,199.0,"0","3","0","May-03-25 00:27:16 PDT","Aug-03-26 00:27:16 PDT","Engineering Tools","121893","","","Used","","","","","","UK","","",""
"396568185219",FPM FG-L100 Precision Optical Zenith Plummet Plumb 100m +1mm Vertical Alignment,,,"1","FIXED_PRICE","GBP",1600.0,,,1600.0,"0","8","0","May-04-25 10:00:42 PDT","Aug-04-26 10:00:42 PDT","Other Surveying Equipment","26204","","","Used","","","","","","UK","","",""
"396570117832",Leica Wild Heerbrugg NA24 Level Instrument Survey Surveying,,,"1","FIXED_PRICE","GBP",85.0,,,85.0,"0","3","0","May-04-25 22:56:01 PDT","Aug-04-26 22:56:01 PDT","Other Surveying Equipment","26204","","","Used","","","","","","UK","","",""
"396570477106",NUMATIC INDUSTRIAL WET & DRY VACUUM VAC 110V WV570,,,"2","FIXED_PRICE","GBP",140.0,,,140.0,"0","6","0","May-05-25 01:29:17 PDT","Aug-05-26 01:29:17 PDT","Canister & Wet/Dry Vacuums","66961","","","Used","","","","","","UK","","",""
"396570601261",Mobile Bain Marie & Salad Well Servery – Hot/Cold Unit 240V Catering Trolley,,,"1","FIXED_PRICE","GBP",249.99,,,249.99,"0","3","0","May-05-25 02:07:31 PDT","Aug-05-26 02:07:31 PDT","Other Storage & Handling Equipment","57104","","","Used","","","","","","UK","","",""
"396578098112","Xerox Phaser 6360, Genuine Fuser Kit Assy - 220V, 115R00056",,,"4","FIXED_PRICE","GBP",39.99,,,39.99,"2","0","","May-06-25 22:31:49 PDT","Aug-06-26 22:31:49 PDT","Fusers","175686","","","Opened – never used","","","","","","UK","","0095205428285",""
"396578457704",NUMATIC NVDQ900-2 COMMERCIAL POWERFUL  VAC VACUUM HEAVY DUTY INDUSTRIAL 40L,,,"1","FIXED_PRICE","GBP",149.99,,,149.99,"0","3","0","May-07-25 01:29:35 PDT","Aug-07-26 01:29:35 PDT","Canister & Wet/Dry Vacuums","66961","","","Used","","","","","","UK","","",""
"396578529959","Xerox Phaser 6700 Genuine Maintenance Kit, Transfer Belt Assembly, 604K73140",,,"2","FIXED_PRICE","GBP",69.99,,,69.99,"0","","","May-07-25 01:58:55 PDT","Aug-07-26 01:58:55 PDT","Ink Cartridges","16191","","","Opened – never used","","","","","","UK","","095205962529",""
"396603562993",CRS-953 VEHICLE ALARM SECURITY SYSTEM,,,"3","FIXED_PRICE","GBP",29.99,,,29.99,"0","1","0","May-12-25 23:04:15 PDT","Aug-12-26 23:04:15 PDT","Other Car Parts & Accessories","9886","","","New other (see details)","","","","","","UK","","",""
"396603666823",Genevac HT-12 Rotary Centrifugal Evaporator | VC3000D Condenser | Sample Guard,,,"1","FIXED_PRICE","GBP",2500.0,,,2500.0,"0","","","May-12-25 23:47:12 PDT","Aug-12-26 23:47:12 PDT","Other Medical & Lab Equipment","185256","","","Used","","","","","","UK","","",""
"396608095505","Xerox Imaging Unit (50,000 pages)Phaser 6700 Black, Yellow, Cyan or Magenta",Colour=Black;Cyan;Magenta;Yellow,,"17","FIXED_PRICE","GBP",14.99,,,14.99,"3","2","0","May-14-25 02:46:50 PDT","Aug-14-26 02:46:50 PDT","Toner Cartridges","16204","","","Opened – never used","","","","","","UK","","",""
"396608095505","Xerox Imaging Unit (50,000 pages)Phaser 6700 Black, Yellow, Cyan or Magenta",Colour=Black,,"4","FIXED_PRICE","GBP",14.99,,,,"1",,,"May-14-25 02:46:50 PDT","Aug-14-26 02:46:50 PDT","Toner Cartridges","16204","","","Opened – never used",,,,,"","UK","","",""
"396608095505","Xerox Imaging Unit (50,000 pages)Phaser 6700 Black, Yellow, Cyan or Magenta",Colour=Cyan,,"5","FIXED_PRICE","GBP",14.99,,,,"0",,,"May-14-25 02:46:50 PDT","Aug-14-26 02:46:50 PDT","Toner Cartridges","16204","","","Opened – never used",,,,,"","UK","","",""
"396608095505","Xerox Imaging Unit (50,000 pages)Phaser 6700 Black, Yellow, Cyan or Magenta",Colour=Magenta,,"5","FIXED_PRICE","GBP",14.99,,,,"0",,,"May-14-25 02:46:50 PDT","Aug-14-26 02:46:50 PDT","Toner Cartridges","16204","","","Opened – never used",,,,,"","UK","","",""
"396608095505","Xerox Imaging Unit (50,000 pages)Phaser 6700 Black, Yellow, Cyan or Magenta",Colour=Yellow,,"3","FIXED_PRICE","GBP",14.99,,,,"2",,,"May-14-25 02:46:50 PDT","Aug-14-26 02:46:50 PDT","Toner Cartridges","16204","","","Opened – never used",,,,,"","UK","","",""
"396611686864",NITCHI 3.2 TON 3200KG CHAIN HOIST BLOCK & TACKLE 3M LIFT (7M CHAIN),,,"1","FIXED_PRICE","GBP",100.0,,,100.0,"0","0","","May-14-25 23:13:01 PDT","Aug-14-26 23:13:01 PDT","Hand Winches","184201","","","Used","","","","","","UK","","",""
"396616963322",STI Comby 3000 Commercial Steam Cleaner Vacuum Dryer 6 Bar 230V Body Only,,,"1","FIXED_PRICE","GBP",249.99,,,249.99,"0","34","0","May-16-25 08:52:57 PDT","Aug-16-26 08:52:57 PDT","Wheeled Steam Cleaners","184310","","","Used","","","","","","UK","","",""
"396617275468",Foster XR2H Xtra Refrigerated Prep Counter  Cupboard (+2°/+8°C) Used,,,"1","FIXED_PRICE","GBP",199.99,,,199.99,"0","3","0","May-16-25 11:19:18 PDT","Aug-16-26 11:19:18 PDT","Reach-In Refrigerators & Freezers","258662","","","Used","","","","","","UK","","doesnotapply",""
"396619067271",BOPA Nylon Film Roll 25um 400m Biaxially Polyamide Industrial Catering Packaging,,,"4","FIXED_PRICE","GBP",80.0,,,80.0,"0","","","May-16-25 23:35:26 PDT","Aug-16-26 23:35:26 PDT","Other Commercial Kitchen Equipment","92301","","","New other (see details)","","","","","","UK","","",""
"396631709677",Fistreem AquaRec UV Water Recirculation System WDA300 RW 1.5 | Lab Water Cooling,,,"1","FIXED_PRICE","GBP",450.0,,,450.0,"0","","","May-20-25 04:03:44 PDT","Aug-20-26 04:03:44 PDT","Other Medical & Lab Equipment","185256","","","Used","","","","","","UK","","Does not apply",""
"396631819659",ELECTRIC HOIST 3 PHASE 0.5 / 1.1kw DUAL  MOTOR WINCH  500Kg,,,"1","FIXED_PRICE","GBP",200.0,,,200.0,"0","1","0","May-20-25 04:55:01 PDT","Aug-20-26 04:55:01 PDT","General Purpose Motors","181732","","","Used","","","","","","UK","","",""
"396648101058",GMV O.F.F. Oscillatory Fractional Field Machine | Non-Surgical Lipolysis Plexr,,,"1","FIXED_PRICE","GBP",1500.0,,,1500.0,"0","1","0","May-24-25 02:19:07 PDT","Aug-24-26 02:19:07 PDT","Other Medical, Lab & Dental Supplies","257874","","","Used","","","","","","UK","","",""
"396655769501",CALOREX PORTABLE EVAPORATIVE  AIR HUMIDIFIER 240V CLIMATE CONTROL INDUSTRIAL,,,"1","FIXED_PRICE","GBP",80.0,,,80.0,"0","2","0","May-25-25 23:22:58 PDT","Jul-25-26 23:22:58 PDT","Central Air Conditioners","185108","","","Used","","","","","","UK","","",""
"396661104079",WHITE OVAL SOLID SURFACE SINK WASH BASIN OUTER 60CM X 57CM,,,"9","FIXED_PRICE","GBP",29.99,,,29.99,"1","5","0","May-27-25 07:25:43 PDT","Jul-27-26 07:25:43 PDT","Bathroom Sinks","71283","","","Used","","","","","","UK","","",""
"396661687501","4 in 1 COMPASS, STORAGE, WHISTLE, MIRROR PARTY FAVOUR, GIFTS JOB LOT X 23",,,"1","FIXED_PRICE","GBP",35.0,,,35.0,"0","","","May-27-25 11:23:04 PDT","Jul-27-26 11:23:04 PDT","Other Outdoor Survival Equipment","181415","","","New other (see details)","","","","","","UK","","",""
"396749884885",GLASS TOP COFFEE TABLE 40CM X 40CM,,,"1","FIXED_PRICE","GBP",25.0,,,25.0,"0","","","Jun-15-25 20:02:50 PDT","Aug-15-26 20:02:50 PDT","Tables","38204","","","Used","","","","","","UK","","",""
"396750869659",CALOREX PD150 DUAL VOLTAGE 110/240 DEHUMIDIFIER INDUSTRIAL CONSTRUCTION 23L,,,"1","FIXED_PRICE","GBP",199.99,,,199.99,"0","1","","Jun-16-25 02:18:54 PDT","Aug-16-26 02:18:54 PDT","Other Industrial Tools","633","","","Used","","","","","","UK","","",""
"396750896218",Dual Voltage Stephill NAC518A 2kva Generator Tough Robin EY20D Engine 240/110V,,,"1","FIXED_PRICE","GBP",220.0,,,220.0,"0","5","0","Jun-16-25 02:34:10 PDT","Aug-16-26 02:34:10 PDT","Generators","46412","","","Used","","","","","","UK","","",""
"396778290818",Genuine Ford Transit MK 7 Front Bumper Bracket 1763225 Left,,,"1","FIXED_PRICE","GBP",18.99,,,18.99,"0","0","0","Jun-23-25 03:56:10 PDT","Aug-23-26 03:56:10 PDT","Bumpers & Reinforcements","33640","","","New","","","","","","UK","","DoesNotApply",""
"396785248516",BILLY GOAT KD50 PETROL LEAF & LITTER VACUUM NO BAG,,,"1","FIXED_PRICE","GBP",100.0,,,100.0,"0","20","0","Jun-24-25 22:50:02 PDT","Aug-24-26 22:50:02 PDT","Leaf Blowers & Vacuums","71273","","","Used","","","","","","UK","","",""
"396785781155",TASKI SWINGO 350 COMPACT SCRUBBER DRIER HARD TO REACH AREAS CORDED ELECTRIC 240V,,,"1","FIXED_PRICE","GBP",150.0,,,150.0,"0","10","0","Jun-25-25 02:12:02 PDT","Aug-25-26 02:12:02 PDT","Corded Scrubbers & Buffers","46535","","","Used","","","","","","UK","","",""
"396824075555",TRIPOD WITH SPIRIT LEVEL FOR SURVEYING EQUIPMENT / LIGHTS ETC,,,"2","FIXED_PRICE","GBP",25.0,,,25.0,"0","0","","Jul-04-25 22:13:53 PDT","Aug-04-26 22:13:53 PDT","Laser Measuring Tools","126396","","","Used","","","","","","UK","","",""
"396836327580",Bosch Drilling Pilot Centring Aid For Diamond Wet Drill Bits & Holes 2608190048,,,"2","FIXED_PRICE","GBP",14.99,,,14.99,"0","2","","Jul-08-25 02:59:59 PDT","Aug-08-26 02:59:59 PDT","Other DIY Tools & Workshop Equipment","11704","","","Used","","","","","","UK","","",""
"396836349881",Motorola MT2100 Radio Transceiver Walkie Talkie Bare Unit Used As Pictured,,,"10","FIXED_PRICE","GBP",15.0,,,15.0,"10","7","0","Jul-08-25 03:10:56 PDT","Aug-08-26 03:10:56 PDT","Other Public Safety Equipment","36347","","","Used","","","","","","UK","","",""
"396839710259",MOTOROLA RADIUS GP900 RADIO TWO WAY BARE UNIT NO BATTERY,,,"3","FIXED_PRICE","GBP",18.99,,,18.99,"3","2","0","Jul-08-25 23:15:16 PDT","Aug-08-26 23:15:16 PDT","Walkie Talkies & PMR446 Radios","20381","","","Used","","","","","","UK","","",""
"396839722524",MOTOROLA RADIUS GP900 TWO WAY RADIO BARE UNIT,,,"8","FIXED_PRICE","GBP",15.99,,,15.99,"12","5","0","Jul-08-25 23:19:24 PDT","Aug-08-26 23:19:24 PDT","Walkie Talkies & PMR446 Radios","20381","","","Used","","","","","","UK","","",""
"396847683921",Genuine Mercedes Benz Atego Axor Double Cab Left Lock A9737200735 With Keys,,,"1","FIXED_PRICE","GBP",55.0,,,55.0,"0","","","Jul-11-25 01:08:31 PDT","Aug-11-26 01:08:31 PDT","Exterior Locks & Lock Hardware","33648","","","New other (see details)","","","","","","UK","","",""
"396850871867",UNIVERSAL DFBODY410 RIGHT BUMPER CORNER END CAP,,,"1","FIXED_PRICE","GBP",15.0,,,15.0,"0","","","Jul-11-25 22:24:26 PDT","Aug-11-26 22:24:26 PDT","Bumpers & Reinforcements","33640","","","New other (see details)","","","","","","UK","","",""
"396850891915",INA 534030810 V BELT TENSIONER LEVER FIAT FORD PEUGEOT,,,"1","FIXED_PRICE","GBP",32.0,,,32.0,"0","","","Jul-11-25 22:37:01 PDT","Aug-11-26 22:37:01 PDT","Timing Belts","262134","","","New other (see details)","","","","","","UK","","4005108617651",""
"396871012918",DEWALT D21805-LX PERCUSSION DRILL 110v HAMMER DRILL 770W 13 mm WITH CASE,,,"1","FIXED_PRICE","GBP",38.0,,,38.0,"0","1","0","Jul-17-25 09:38:43 PDT","Aug-17-26 09:38:43 PDT","Corded Drills","184654","","","Used","","","","","","UK","","",""
"396871016199",DEWALT D21805-LX PERCUSSION DRILL 110V HAMMER DRILL 770W 13 mm WITH CASE,,,"1","FIXED_PRICE","GBP",38.0,,,38.0,"0","","","Jul-17-25 09:41:16 PDT","Aug-17-26 09:41:16 PDT","Corded Drills","20776","","","Used","","","","","","UK","","",""
"396871032527",FPHT450 450W CORDED ELECTRIC HEDGE TRIMMER LIGHT SMALL,,,"1","FIXED_PRICE","GBP",23.0,,,23.0,"0","13","0","Jul-17-25 09:50:22 PDT","Aug-17-26 09:50:22 PDT","Hedge Trimmers","71268","","","Used","","","","","","UK","","",""
"396893453206",CUTLASS DRAWN ARC STUD FASTENER WELDER  COBRA 3 PHASE UP TO 1/2 INCH 3mm TO 13mm,,,"1","FIXED_PRICE","GBP",299.99,,,299.99,"0","0","0","Jul-23-25 01:37:35 PDT","Aug-23-26 01:37:35 PDT","MIG Welders","124822","","","Used","","","","","","UK","","",""
"396895111268",Vintage Black & Decker BD538SE Scrolling Jigsaw Variable Speed 350W Working,,,"1","FIXED_PRICE","GBP",13.99,,,13.99,"0","1","0","Jul-23-25 13:28:59 PDT","Aug-23-26 13:28:59 PDT","Jig Saws","122834","","","Used","","","","","","UK","","",""
"396897632340",SUPATOOL DR400 DRILL 10MM CHUCK,,,"1","FIXED_PRICE","GBP",19.99,,,19.99,"0","","","Jul-24-25 09:25:14 PDT","Aug-24-26 09:25:14 PDT","Other DIY Tools & Workshop Equipment","11704","","","Used","","","","","","UK","","",""
"396898050083",AZKOYEN PALMA B6 CAN BOTTLE COLD VENDING MACHINE 507 CANS 216 BOTTLES,,,"1","FIXED_PRICE","GBP",200.0,,,200.0,"1","70","0","Jul-24-25 13:46:02 PDT","Aug-24-26 13:46:02 PDT","Candy & Bulk Vending Machines","50939","","","For parts or not working","","","","","","UK","","",""
